label,tweet,id
1,teacher why am i hearing talking because you have ears bitch,16025
1,<username> dont be a pussy just talk to her more and be more of a friend so it doesnt seem as hard,16026
1,<username> say that hoe has sparked a many a blunt since you left it,16027
1,rt <username> idc how cute you are that shit dont matter if you got a trash personality,16028
1,bitch i will cut you,16029
1,animal crackers are the fuckin bomb yo,16030
1,<username> your a punk pussy ass bitch dude you dont have the balls to fight all you wanna do is wanna hit girls your a fuckin bitch,16031
1,rt <username> cant trust a bitch who lets the microwave hit 0 she doesnt care about her lifeshe probably jumps on the lava part o & 8230,16032
1,when nino said cancel that bitch ill buy a new one & gt & gt & gt & gt & gt & gt & gt & gt & gt & gt & gt,16033
1,you done with that clown bitch or,16034
1,<username> i am brown while you are black and ignorant your stupidity makes me sick typical thug looking nigger,16035
0,its a lot of uncle tom ass niggas out here,16036
1,2 faced bitch,16037
1,fucked the shit out yo bitch earlier she said she couldnt stand straight,16038
1,rt <username> i fucked yo bitch dont get mad its nothing new i fuck everybodys bitch thesethotsareforeveryone,16039
1,<username> hay pussy cat & 128539 & 128541 & 128075 & 128075,16040
0,rt <username> <username> what straight guys take a picture of themselves naked in a hot tunwhat fags <username> <username> <username> & 8230,16041
1,<username> no that nigga goin to work quit tryin to kill a niggas vibe you broke bitch,16042
1,biggest booth i ever seen lastnight bitch had a leopard print jumper on look like an over weight leopard,16043
1,<username> now mfa dont wanna spend a dime wit em prolly out here yelling money over bitches,16044
1,when i die bitch fuck my hologram doe there taylor,16045
1,<username> <username> <username> thats all the action youll probably get bitch,16046
1,rt <username> people r retarded for thinking you can eat clean food all day and lose weight calories are calories people,16047
1,<username> whats good then bitch ass nigga catch your phase,16048
1,i was kidding guys i dont have hoes dont let <username> lie to yall,16049
1,rt <username> sigmas love to eat pussy at their juice partys famu,16050
0,<username> not no but hell no when blk stop sayin nigger i will what they can have i can have this is america,16051
1,my bitches getting even badder,16052
1,& 8220 <username> <username> <url> hidey hidey hoe white folk be all noyvous round coloreds,16053
1,craig fire that shit up hoe,16054
1,<username> they ban dat pussy for life & amp he gotta pay 25 millon dollar fine,16055
1,finna favorite my last tweet so niccas will kno i been knew wassup,16056
1,rt <username> a real bitch know she gotta pluck dat nipple hair,16057
1,rt <username> <username> it aint nothin to cut that bitch off ayeeee,16058
1,<username> just beat the pussy up,16059
1,& 8220 <username> bout time rt <username> some of these chicks don & 8217t want a man they just want support & 8221 tell that bitch to get a bra,16060
1,she say her pussy hairy i wana see & 128047 & 128064 & 128064 & 128064 & 128064,16061
1,dad isnt your name faggots a little more fitting,16062
1,i listen to based god one time now im based no bitch stfu your like 13 stay outa the based game,16063
1,rt <username> hmu when you stop bein a lil bitch,16064
1,<username> and how is that what im suppose to go for the team who beat us thats retarded,16065
1,weont get head from hoes wit overbites,16066
1,i pull hoes tx,16067
2,<username> dont like to trash talking either way but to be fair thats just on twitter im having a ball on texts,16068
1,<username> wuw am not wun uv ur hoes dnt send mi pics,16069
1,looks over at oomf rt <username> does pretending to have no bitches really work or nah,16070
1,i hope you realize that your both retarded,16071
1,fuck you tweetin me emojis for faggot rt <username> <username> & 9786 & 65039 <url>,16072
2,new nashville noise <username> loves burgers <username> honky tonks and <username> grabs a pizza <url>,16073
1,<username> yall bitches wit no edges be doing the most talking & 128553 & 128564 & 9995 & 128514 & 128514 & 128514,16074
1,im a hoe for that & 128557 & 128557 & 128557 & 128557 & 128557 & 128514 & 128514 & 128514 & 128514 & 128514,16075
1,cheese bitch chupacabra looking fuxk <url>,16076
1,rt <username> kanye turned a hoe into a housewife and niggas said rip good girls forever,16077
1,rt <username> <username> <username> shut up bitch everyones perfect the way they are,16078
1,its amazing what hood bitches wear i they body and in they head,16079
2,<username> hello dare momma i show glad dat u follow me u lbe screamin hot in dem pitchers you eva b wit colored men,16080
1,<username> you a lil bitch mankeep my name out to mouth thats all ima say shhh,16081
1,aint it time for you hoes to get out of here lol this is what arianas mom says to us,16082
1,ya bitch wnna ride with me,16083
1,shut yo mesquito lookin ass up poped bitch,16084
1,why the fuck is this bitch calling me for,16085
1,rt <username> & 8220 <username> i want subway cookies & 8221 dem bitches do sound good rn & 128514 & 128551,16086
1,rt <username> free tino lul hoe & 9995 & 128275,16087
2,rt <username> bend over and pick up that trash,16088
1,rt <username> rt <username> your man insecure cause you make him feel like he gotta compete with other guys stop being a hoe & amp stop choo & 8230,16089
1,what a dirty girl haha & 58381 & 57423 & 58380 & 57607 cat pussy pets <url>,16090
0,rt <username> you can no longer run a business n america unless its deemed acceptable by 1 political group of retards known as democr & 8230,16091
1,no matter how hard you try to be rude mf ` s they keep talking to you like bitch do i know you,16092
1,rt <username> broke hoes 3 words out my face,16093
1,i swear i worry about me and nothings but me i keep no other bitch on my radar im not gay & 127383,16094
2,oh no <username> are you saying the democrats lost the teabagger vote lmao bobble head morningjoe,16095
2,<username> jesus genesis 219 out of the ground the lord god formed every beast of the field and every bird of the sky initiating,16096
1,youre dismissed bitch <username> <username> no i wanna play with you thumper & 8221,16097
0,southcarolina is full of white trash,16098
1,dese bitches actin like they loyal give dat hoe a oscar & 127942 & 128564 & 128530,16099
1,& 8220 <username> shorty name is masika and yall surprised she a hoe & 8221 & 128514,16100
1,i aint got time for a hoe tell her hop in the whip & amp shut the cadillac doe,16101
1,if dirty d was still around i wonder how many of you younger guys he would call a disrespectful son of a bitch,16102
1,eww i hate how bitches dress sometimes,16103
1,they should free all da real niccas n give the snitches da time,16104
0,i feel sorry for mexican and asian niggas they got the worse shaped bitches on earth,16105
1,rt <username> charlie sheen is the realest nigga alive <url>,16106
1,ill eat ya pussy like a savage but once you put ya nasty ass feet in my face my socks and drawers already on and im out,16107
1,rt <username> got to hold a koala take selfies with kangaroos saw a bunch of bad ass birds of prey and pet a fucking emu today wtf & 8230,16108
1,play pussy and get fucked,16109
1,rt <username> <username> bitch nigga & 128520,16110
1,<username> toto means ass or vaginai think pussy cause toto santi is like nasty pussy,16111
1,<username> bitch what time,16112
0,<username> <username> <username> at the end of the day they call yo dumb ass monkey pickananny hoe but u luv them white devils,16113
2,rt <username> allied soldiers mock hitler atop his balcony at the reich chancellery by fred ramage 1945 <url>,16114
1,bowling greens campus looks old as fuck like state penitentiary old but they do have a lot of bitches so i guess that counts for a lot,16115
1,rt <username> i feel bad for these young girls that are already hoes,16116
1,i dont kiss none of these hoes & 128567 & 128586 & 128069 & 128581,16117
1,so bronyfolk far and wide are throwing bitch fits over equestriagirls i must be the only one who isnt it looks interesting to me,16118
1,gtta fly bitch and she stand out,16119
1,rt <username> brandons a dumb fat chunky whore,16120
1,<username> <username> <username> bitch shut the fuck and follow what u say nigga,16121
1,who the fuck puts a block of cheese in they room without a refrigerator ghetto ass niggas eases like thats just the thing to do wrong,16122
1,preach rt <username> ugly girls are the way to go man nobody got time for you pretty hoes,16123
1,punch that hoe cause she deserve it,16124
1,rt <username> rt if ur a sassy ass bitch,16125
1,my bitch cold not average you couldnt fuck my last bitch,16126
1,quit hurting these women cuz im tired of all the bitterness a nigga gotta go through cuz you a hoe ass nigga,16127
1,<username> <username> <username> & 128514 & 128514 & 128514 bitch no more on my account,16128
1,typical bitch during a break up tweeting smfh,16129
1,iont neva chase hoes they move to slow i let em chase me,16130
2,rt <username> <username> the afl now has an american draft system bearbrother couple of yanks are on the playing lists at so & 8230,16131
1,he does lmao rt <username> sean payton been had hoes rt <username> lol <url>,16132
1,this why i need bitches,16133
1,rt <username> my dick is called eggo because bitches never wanna leggo my eggo,16134
1,rt <username> <username> i was about to be like r u queer but cmon jen do u even need to ask,16135
