id,label,tweet
2917,1,rt <username> thats logic for a hoe rt <username> if you single nobody can tell you what to do right right
2918,0,this nigglet & 10084 & 65039
2919,2,this bitch thincc she dress coding me & 9995 & 128514 & 128557
2920,1,person my new years resolution is to not be a jackass to everyone me yeah and im going to buy a ps3 im not retarded
2921,2,<username> i hope my fuzzy head doesnt tickle too much
2922,1,rt <username> i be in the pussy like <url>
2923,0,rt <username> & 8220 <username> <username> <username> jessica im not afraid to slit your throat tomorrow & 8221 <username> <username> @ & 8230
2924,0,boy yung thug is a fag
2925,2,rt <username> yankees win final score 74
2926,0,<username> <username> <username> <username> <username> <username> because shes a nigger
2927,0,<username> ight nigga haha fucking queer has to clear his schedule
2928,2,<username> they need to stop picking up ufcs trash though and build up there own fighters more
2929,2,rt <username> we now know more about twinkies and how old the earth is than what happened in benghazi
2930,0,<username> whatever fuck all those assholes theyre niggers they all look alike to me
2931,0,lmaooo rt <username> she a tranny if she can open a jar of pickles by herself
2932,2,whod have thought my redneck husband would claim the hipster glasses <url>
2933,2,whatimcraving peanut butter oreos & lt3
2934,0,no halfbreed spic has any right to say anything to any anglo ever and should be killed for doing so
2935,2,<username> hick yes
2936,2,lol @ that tweet zebra
2937,2,rt <username> media be like muslim whale attacks us navy muslim tiger attacks zookeeper muslim bird attacks eiffel tower mu & 8230
2938,2,city highway skyscrapers building lights yellow blue <url>
2939,0,hey my folk this nigger loving jew boy <username> asked if i was making death threats against his goat fucking people fuck him
2940,0,i know righttt rt <username> i hate fat loud bitches
2941,1,rt <username> <username> what you still doing up my nig
2942,1,<username> nah i thought u had to bitches lol didnt know peters girl was one of them lmao
2943,0,rt <username> i hate a bitch dat act like a nigga & 128530
2944,1,rt <username> if you know yo pussy smells like death why tf would you sit there an let a nigga finger you bitches have no shame man
2945,1,& 8220 <username> tweet how you watchlikeaking <url> i watchlikeaking fo da colored folk dying from dis shit food
2946,2,peace my friendonly peacei am not your enemydont say that word againlook at my facebook wallone of my best friends ever was a moor
2947,1,questioniaskmyself why should i be slapping this hoe tuh solve something ima leave it alonei never usually listen to myself
2948,0,<username> hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it they love stupid people
2949,2,<username> not taking franks advice and he ate the yellow snow
2950,1,& 8220 <username> honesty is all i ask for & 8221 you ugly then a hoe then
2951,0,rt <username> hate fags the answers yes
2952,2,rt <username> when people say coloured <url>
2953,1,& 8220 <username> <username> yo mama was confused when she had u & 8221 lol these hoes aint got no manners
2954,1,rt <username> i beat the pussy up up up up up
2955,0,rt <username> ray j is the perfect example of what happens when you give a lame nigga some pussy
2956,0,rt <username> & amp alla my niggas hot boys so dont bring no ice in this bitch & 128130 & 8221
2957,2,& 8220 <username> so they really deleted flappy bird from the app store cus someone killed themselves over it & 128514 & 8221 foreal foreal & 128561 & 128557
2958,1,im finna quit this bitch irratating me frfr im sick of this shit let me start job huntin now
2959,0,<username> ur pal <username> threat 2 apostate kufar & gti cld cut ur neck wsword of islam & ampwatch u squeal like a bitch like daniel pearl
2960,2,& 8220 <username> adderall had me killing two birds with one stone <url>
2961,0,lol so since im from the south i automatically sound like a fucking redneck hahahaha how about fuck you stupid ass
2962,1,if you really know me you know all the problem i go through with all these hating ass bitches
2963,2,rt <username> larry elder is an uncle tom i cannot believe how he is degrading a child
2964,1,rt <username> go ahead and mock me one day ill sell enough of this makeup to drive the pink mary kay cadillac and well see whos gay & 8230
2965,1,rt <username> if he tell u that u got some good pussy but he never try to hit again what that mean
2966,0,<username> <username> is an evil hate whitey racist who thinks delbert belton deserved it <username> <username> <username>
2967,0,rt <username> & 8220 <username> <username> youre a faggot & 8221youre a texas fan
2968,2,the pirates have made the playoffs and the yankees are outhell has frozen over
2969,0,<username> wow are you comin back up here & 128514 & 128514 & 128514 & 128514 they some bitch niggas
2970,2,everyone thinks that im not the person on my id like look at my moles i dont understand like i colored my hair what a big difference
2971,1,when they bitch about carbon emissions tell them to stop breathing because exhaling adds carbon dioxide to the atmosphere
2972,0,rt <username> i would rather fuck a fat chick than allow a nigger into my house
2973,2,use to trap them birds now im fly like a birdddd
2974,0,rt <username> i hate trailer trash & 128567
2975,0,<username> fucking losers wetbacks sorrynotsorry
2976,0,<username> chink eyed
2977,0,rt <username> ur a faggot if you change your name to your bday just so you can get bday tweets this aint fb nigga fuck yo birthday
2978,0,<username> <username> <username> at least im not black bitch your parents left you in the mcdonalds parking lot after you were born
2979,1,rt <username> merry christmas everyone unless youre a fucking bitch then literally just go
2980,0,<username> shut up chink
2981,1,when i was in 6th grade it was a lil bitch at my school in 5th and she was pregnant like wtf i barely new what pussy looked like that young
2982,1,rt <username> and if you aint a hoe get up out my trap houseeee
2983,1,rt <username> theres too much groupie bitches hard to come across girls who arent overly social and friendly with everyone
2984,0,<username> <username> i likes dat name dem sand niggers needs to know dare place in da pecker order
2985,1,rt <username> the hoes yall chase want me & 128175
2986,0,kanye west is a faggot
2987,1,rt <username> meth brownies
2988,2,& 8220 <username> wasn & 8217t that great to me either rt <username> equalizer was trash denzel officially washed bruh & 8221neither was flight
2989,1,rt <username> <username> half of it will be about how you became ghetto in compton
2990,1,<username> <username> <username> did you take a picture of your pussy i hope you super sized it because its huge grand canyon size
2991,2,bae sounds like such a ghetto word use something else
2992,0,rt <username> whore slut cunt bitch nigga
2993,1,that bitch said her pussy pops severely thoe & 128514 & 128514 & 128514 & 128514
2994,1,jameis winston got benched for standing on a table and saying fuck her right in her pussy the irony is so deep you can use a shovel
2995,0,eh bitch how about you worry about your own psychotic ass looks like you need to be saved from being a noisy bitch & 9996 & 65039 & 128139 cantstanducunt
2996,1,dudes have problems deciphering sex tooside bitches get wifely loveyou cant keep a secret if youre overdoing dirt
2997,0,rt <username> <username> & 128514 & 128514 my nig
2998,0,<username> hit a bitch its not like you can see the bruises
2999,0,<username> kill yourself ugly ass monkey looking shit
3000,2,rt <username> congratulations ichiro that leadoff base hit in the 8th is hit no 2800 in his <username> career
3001,2,rt <username> rt if you like bmth adtr ptv ymas sws atl om & ampm aa miw btf wcar mcr afi pe bvb wim bc ss cte nsn gd watic aa bfmv fob f & 8230
3002,2,& 8220 <username> colt mccoy wins & 8252 & 65039 hookem & 128002 & 8221 hes still trash
3003,1,<username> dont be a bitch man up lol
3004,2,you always buy me colored goldfish when my stash is low and you are a constant inspiration to me and & 8230 <url>
3005,0,southcarolina is full of white trash
3006,2,<username> your a greaser
3007,0,karmas a bitch and so are you youll be getting along just fine real soon
3008,2,they use to call my mom japs when she was younger lol asian racial slurs
3009,2,<username> a bright neon yellow gauntlet
3010,1,niggas stay with insides over some hoe shit
3011,1,rt <username> bitch you tweaking hoe tweaking hoe & 128129
3012,0,only faggots use white dss
3013,0,the rich kids of beverly hills is trash and not even entertaining trash and why do they all look mid thirties
3014,2,rt <username> there was a fly that was banging into all the windows and i called it retarded but then i thought to myself umm im talki & 8230
3015,1,all these niggas with these love quote pages are some pussies them niggas dont be living what they talking bout
3016,0,<username> probs that fag vhia
3017,0,& 8220 <username> dudes shaving without it being for an athletic purpose is gay af & 8221 youre retarded
3018,1,<username> <username> <username> vraag t svenhij denkt hoe lichter van kleur hoe beter het morele kompas werkt ik ben kleurenblind ~
3019,1,<username> i couldnt find the regular one faggot
3020,0,somebody please choke that fucking retard that keeps yelling mashed potatoes what a tool pgachampionship
