,tweet,label
3098,rt < username > storybook ending in new york derek jeter walks off a winner at yankee stadium < url >,2
3099,< username > clever monkey,2
3100,< username > lmaoo abo crusty hands,2
3101,terrifying leprechaun < url >,2
3102,i see ya big boi in the oreo vs,2
3103,yep sources confirmed it that iggy concert last night was trash,2
3104,rt < username > & 8220 < username > when the trash bag is so full you can barely tie it & 128548 & 128548 < url > sttooopp & 128563 & 128514 & 128514 & 128557 & 128557,2
3105,damn those shiner rock those bud light platinum and that ciroc,2
3106,i hate when females try to sound like bird heads,2
3107,anybody want any sugar maple saplings i have about 50 popping up in heidis hillbilly beach me and emms planted two friday,2
3108,pornandroidiphoneipadsexxxx teen cutie lesbian teens toy slits < url >,2
3109,got to 18 on flappy bird,2
3110,burritos are trash,2
3111,& 8220 < username > michael pineda hides pine taron his neck < url > fact that the yankees cheat & 128077 & 128077 & 128077 go red sox boston,2
3112,< username > < username > < username > now jimmy want to talk trash wouldve shouldve couldve now chris stop talking and spitting,2
3113,rt < username > notvduringtheweek parenting rule has thrown quite a monkey wrench into rooseveltspbs viewing schedule dvrtime < username > & 8230,2
3114,rt < username > oreo donut < url >,2
3115,rt < username > m & amps bids for most social christmas yet with & 8216follow the fairies & 8217 campaign < url > cle marketing,2
3116,rt < username > grinding yankees,2
3117,yeah okay lets just put a fire cracker in a cow pie and see what happens,2
3118,2 good jeter hero for yankees in sendoff < url > via < username >,2
3119,not a word on jihadi stream about the kurdish female suicide bomber in kobane that story undermines their mythology on several levels,2
3120,nyc media last week lol look at the flyover peckerwoods freaking out nyc media now bring out your dead,2
3121,charlie clips vs yung ill review < url >,2
3122,rt < username > here come wiggas soft tweets & 128514,2
3123,< username > ucfpinkparty come on stay alive knights nation this is still the early bird special comeatmeut,2
3124,damn i think your redskins lost < username >,2
3125,roseanne really bums me out the show and the woman on that note its time to chug some zzzquil,2
3126,you look like little birds help you get dressed in the morning,2
3127,that was trash im just gonna put my phone down goodnight,2
3128,< username > could you just play 2 minutes of the charlie brown wah wah wah adult sound effect instead,2
3129,bathing sphere suspended orb tub not for shy people < url > bathing design weird and yet cool,2
3130,rt < username > they might be called 5 seconds of summer but their songs are 3 minutes of trash,2
3131,this bitch thincc she dress coding me & 9995 & 128514 & 128557,2
3132,dawg rt < username > man this about to be another trash thursday night game,2
3133,woot rt < username > yankees completed their sixth series sweep of the season and fourth at home,2
3134,< username > discredited by whom per the government the study is good and factual pay your bills moocher teabaggers and republicans,2
3135,rt < username > jaheim donell jones lyfe jennings ginuwine charlie wilson dru hill next jodeci tyrese and etc bring that type & 8230,2
3136,mcdonalds is hella trash to me now,2
3137,giants secondary lookin like trash,2
3138,sinai jihadi group beheads 3 accused of being spies of the jews < url > via < username >,2
3139,tommy trash,2
3140,rt < username > im the only person who likes yellow starburst i feel,2
3141,even humming birds like the stuff < url >,2
3142,< username > reason 2 i didnt order a shirt taffy will know where i live and he would probably find me and stab me,2
3143,rt < username > feb 2015 jordan 4 retro remastered oreo 3142540 03 < url >,2
3144,rt < username > < username > < username > he plays for the yankees right,2
3145,i dont blame crash for not sharing with you < username > youll probably talk trash about it like you do food trucks geoffhatespuppies,2
3146,the perfect gift for the jihadi on your shopping list < url > < url >,2
3147,rt < username > i wanna eat weed brownies but then i ask my self if i really wanna spend countless hours watching a documentary on sea tu & 8230,2
3148,rt < username > i cant wait to see the new planet of the apes,2
3149,< username > < username > racist < username > tx trash enjoy your high along with gop win a substitute for racist < username > loss,2
3150,rt < username > me too & 8220 < username > defiantly going to see that new planet of the apes tonight & 8221,2
3151,< username > birds of a feather you stand with peta i stand with sanity,2
3152,i hope the trash i talk abt < username > s poor product doesnt hurt my chances of getting hired as a legal correspondent i was jk cnn,2
3153,drinking folie a deux wine and playing fall out bird hahaha,2
3154,& 127813 & 127813 & 127813 rt < username > killer line < username > josh smith dropped a killer trash talk line on kenneth < url >,2
3155,hes trash tho & 8220 < username > its 10 million naira if you want me on your song & 8211 wizkid < url > via < username > & 8221,2
3156,rt < username > the nfl is very equal this season everybody showed glimpses of being trash,2
3157,rt < username > peyton mannings remarkable season & 8226 5477 pass yds nfl record & 8226 55 pass td nfl record & 8226 450 completions & 8226 likely ho & 8230,2
3158,rt < username > when your phone goes off in class and the teacher says turn that trash off but its a song from your mixtape https & 8230,2
3159,rt < username > shhhh & 8230 wrap yourself around me let me kiss the bruises on your heart lick your unhealed wounds and taste the raw wild ho & 8230,2
3160,rt < username > < username > we found your brother charlie out working on the dishes today dsn 50 nasasocial < url >,2
3161,hick and raver is a venn diagram that has a very large intersection,2
3162,tonight starts the road the super bowl for the < username > here we go brownies here we go woof woof browns 2014draft,2
3163,< username > youre cheating on mickey bubbles o,2
3164,if ever sports seemed scripted this ending to this yankee game proved it,2
3165,bout to make some brownies in a few,2
3166,obama mocked the special olympics wendy davis mocks the handicapped do ya see a pattern democrats tcot uniteblue,2
3167,< username > have her learn the first 30 seconds of flesh and the power it holds death that riff would be cool for a bird to do lol,2
3168,third party keyboards on ios 8 trash,2
3169,< username > along with the french blue and buggs bunny viis and the oreo ivs < username >,2
3170,rt < username > pregnant se cupp & 8217s classic response to & 8216liberal dem & 8217 who calls her & 8216chunky & 8217 & 8211 with bonus tweets < url > via & 8230,2
3171,rt < username > i asked < username > to get me pink bunnies one time so he brought me yellow chicks & 128048 & 128149,2
3172,rt < username > oreo cheesecake bites < url >,2
3173,hey im gonna get some sort of bird tattooed on my body accompanied with an anchorrope situation no ones doing that right now right,2
3174,rt < username > dear mr science if human so better how come they cant be bird oh im sorry was that too logic for you,2
3175,rt < username > if you honk your horn 4 seconds after the light turns green i will shut off my car lay on the hood and feed birds fo & 8230,2
3176,rt < username > < username > < username > < username > < username > but cant nobody at yall pep rally out jigg me,2
3177,< username > < username > i dont think he can beat mayweather but hes far from trash unlike floyd he actually put maidana down,2
3178,browns and redskins shouldnt be considered nfl teams,2
3179,rt < username > < username > its the start of another yellow jacket season tonight how about a rt for all the jacket fans gtvt 1,2
3180,someone come take these brownies away from me before i eat the whole pan,2
3181,rt < username > great job by the yankees giving brian cashman a new contract the haters are just wrong cc < username >,2
3182,ive seen majorleauge with charlie sheenand the giants committed sin when they worshipped barrybonds as a batting coach & gt,2
